precision,recall
0.011336058567615244,1.0
0.011336593080973451,1.0
0.011338005966095119,1.0
0.011338036518852264,1.0
0.011338151093158102,1.0
0.01133818164669741,1.0
0.01133879275206581,1.0
0.011338899702278088,1.0
0.011338907341656167,1.0
0.011339778298238191,1.0
0.011339892907749331,1.0
0.011339931111434531,1.0
0.011340679955634559,1.0
0.011340947423960733,1.0
0.011340955066098293,1.0
0.011341191977471257,1.0
0.011341245474957613,1.0
0.011341291330347624,1.0
0.011341321900813637,1.0
0.011341405970444956,1.0
0.01134144418432576,1.0
0.011341451827132823,1.0
0.011341459469950186,1.0
0.011341474755615815,1.0
0.011341482398464081,1.0
0.011350393318442264,1.0
0.01135045455771669,1.0
0.011350462212672456,1.0
0.01135046986763855,1.0
0.011350477522614966,1.0
0.011350515797651934,1.0
0.01135053876279802,1.0
0.011350906217774183,1.0
0.0113510210523334,1.0
0.011351028708053296,1.0
0.011351840272929807,1.0
0.011351855586590106,1.0
0.011352307358156866,1.0
0.011352330330553148,1.0
0.011353923310083539,1.0
0.011354559094981596,1.0
0.011354574415978173,1.0
0.01135577724323832,1.0
0.011355807891847907,1.0
0.011355846202842537,1.0
0.011356397909828985,1.0
0.011356443887830994,1.0
0.011358367634523768,1.0
0.011358582276157303,1.0
0.011358888921135025,1.0
0.011358988584317711,1.0
0.011362309134472896,1.0
0.011362324476391277,1.0
0.01136240885768296,1.0
0.011362416528771624,1.0
0.011363344806958175,1.0
0.011363973974271368,1.0
0.011363981647473488,1.0
0.011363989320685972,1.0
0.01136756616558417,1.0
0.01136757384363811,1.0
0.011367696693911765,1.0
0.011368072939393244,1.0
0.01136877942676493,1.0
0.011368917662826139,1.0
0.011369117343071729,1.0
0.011370830273298547,1.0
0.01137084563823685,1.0
0.011371137579954367,1.0
0.011371145262833584,1.0
0.011372828063517549,1.0
0.011372881859881771,1.0
0.011373619689945531,1.0
0.011373627376179177,1.0
0.01137393483404395,1.0
0.01137405013502883,1.0
0.01137408088235294,1.0
0.011374188499296462,1.0
0.011374196186298926,1.0
0.011379079531855338,1.0
0.011379156468472366,1.0
0.01137916416219129,1.0
0.0113794257548251,1.0
0.011379456531219806,1.0
0.011380133654023652,1.0
0.011381141792932196,1.0
0.011384244287077766,1.0
0.011384251987678222,1.0
0.011384321293551117,1.0
0.01138445990782849,1.0
0.011387148152007264,1.0
0.011387155856536721,1.0
0.011387595031950222,1.0
0.01138937519498299,1.0
0.011389390610080185,1.0
0.0113903078834737,1.0
0.011390315592279491,1.0
0.011390454352568063,1.0
0.011390855234615747,1.0
0.011390870653719562,1.0
0.011397512457352444,1.0
0.011397705424508657,1.0
0.01139788296006339,1.0
0.011398238047765593,1.0
0.011398268926002682,1.0
0.011401218568743996,1.0
0.01140142710911159,1.0
0.011402060500701534,1.0
0.011402068225423563,1.0
0.011407099241763403,1.0
0.011407106973314284,1.0
0.011407137899622609,1.0
0.011407331192848966,1.0
0.011407338924714275,1.0
0.011407911111834132,1.0
0.011407918844485596,1.0
0.011407980706074699,1.0
0.011411910291400384,1.0
0.011411918029474347,1.0
0.01141203410184308,1.0
0.011412676411632114,1.0
0.011413179475807517,1.0
0.011413210435051509,1.0
0.0114156025443974,1.0
0.011416074891621903,1.0
0.01141609812282175,1.0
0.011418499189917527,1.0
0.011418607649042343,1.0
0.011418623143371227,1.0
0.011421366302151126,1.0
0.011421397305826066,1.0
0.01142370755308664,1.0
0.011423785094370104,1.0
0.011424227099787196,1.0
0.011424250364177678,1.0
0.011425266334974146,1.0
0.011425452486614298,1.0
0.011425848078991104,1.0
0.011426336789749292,1.0
0.011426693652583702,1.0
0.011426957435092778,1.0
0.011427143641843579,1.0
0.011427531592066319,1.0
0.011427795413264526,1.0
0.011428004927011513,1.0
0.011428059246644409,1.0
0.011428160127332655,1.0
0.011428183407744411,1.0
0.011428206688251015,1.0
0.011428237729074035,1.0
0.011428245489306136,1.0
0.011428253249548777,1.0
0.011453716911484477,1.0
0.01145372470635794,1.0
0.011453779270769248,1.0
0.011453794860696538,1.0
0.011453810450666268,1.0
0.011453826040678437,1.0
0.011453833835700436,1.0
0.011453911786503984,1.0
0.011453974147910755,1.0
0.011454301556437447,1.0
0.011454457471838573,1.0
0.011455011005794888,1.0
0.01145550221452623,1.0
0.011456165023232259,1.0
0.011456180619654803,1.0
0.011456204014368244,1.0
0.011456562745272892,1.0
0.011456570544020323,1.0
0.011457389471591733,1.0
0.011457412871242642,1.0
0.011457420671147519,1.0
0.011459737712955019,1.0
0.011459995219895042,1.0
0.011461766869160152,1.0
0.011461813704324706,1.0
0.011463765509800395,1.0
0.011463804552690247,1.0
0.011463968535731752,1.0
0.011463984153408952,1.0
0.011466280414939004,1.0
0.011466288226922135,1.0
0.011466311662935403,1.0
0.011466960097295418,1.0
0.011466967910204715,1.0
0.011467053852909654,1.0
0.01147242391935629,1.0
0.011472431739712814,1.0
0.01147271327964858,1.0
0.01147346412037116,1.0
0.011473745710980232,1.0
0.011474082073434125,1.0
0.011481001432567023,1.0
0.011481009264621915,1.0
0.011481056257175661,1.0
0.011481761191647172,1.0
0.01148470718773436,1.0
0.011484715024846017,1.0
0.011484738536245166,1.0
0.01148524013569371,1.0
0.011485608525692822,1.0
0.011485757456017329,1.0
0.01148576529456245,1.0
0.01149370339006201,1.0
0.011493711239456415,1.0
0.011493789733990135,1.0
0.011493836831224992,1.0
0.01149384468080166,1.0
0.011494456980816619,1.0
0.011494464831240357,1.0
0.01149578385467362,1.0
0.01149612936321826,1.0
0.011502697973871174,1.0
0.011502705835555732,1.0
0.011503075346852238,1.0
0.011505874969491998,1.0
0.011505922165820644,1.0
0.011507401180277833,1.0
0.011507456257307543,1.0
0.011507936236597151,1.0
0.011507975580937376,1.0
0.011508014925546631,1.0
0.011508022794500765,1.0
0.011524405650861866,1.0
0.01152445299933647,1.0
0.011524460890786731,1.0
0.01152457926383754,1.0
0.01152517905800322,1.0
0.011525202735369567,1.0
0.011529205608276914,1.0
0.011529213506237285,1.0
0.011529489941667494,1.0
0.011529505738378182,1.0
0.011536721459809983,1.0
0.011536784726201869,1.0
0.011536808451277721,1.0
0.011538034379640408,1.0
0.0115385248239398,1.0
0.01153861184260593,1.0
0.011538619753458844,1.0
0.011548287004094392,1.0
0.011548294928219422,1.0
0.011548310776502103,1.0
0.011548556430446194,1.0
0.011548564354940973,1.0
0.011550331788942565,1.0
0.011550339715873997,1.0
0.01155056960161859,1.0
0.011550617165328932,1.0
0.011556303850453326,1.0
0.011556343526216008,1.0
0.011556359396597363,1.0
0.011557002183675991,1.0
0.011557041864233942,1.0
0.01155704980037823,1.0
0.011561726083954756,1.0
0.01156209939695717,1.0
0.011565213925534591,1.0
0.011565221872906251,1.0
0.011565229820288835,1.0
0.011567105708088315,1.0
0.011567113658060174,1.0
0.01156726470960186,1.0
0.011568449408483117,1.0
0.011568520975247626,1.0
0.011569077635866202,1.0
0.011569165115976927,1.0
0.011569228738706597,1.0
0.011569260550333846,1.0
0.011569371892406904,1.0
0.011569586629599993,1.0
0.011569602536375848,1.0
0.011601247944104456,1.0
0.011601279932060478,1.0
0.011601287929077046,1.0
0.011601327914325261,1.0
0.011601399888466637,1.0
0.01160143987448662,1.0
0.011601591823876394,1.0
0.011602647582161292,1.0
0.011604183573633475,1.0
0.01160596007080808,1.0
0.011605992084754775,1.0
0.011610547868847031,1.0
0.01161055587864589,1.0
0.01161123675194452,1.0
0.011611244762693892,1.0
0.011615716485414098,1.0
0.011615772604169254,1.0
0.011616630486925251,1.0
0.011625152049114369,1.0
0.011625296590120225,1.0
0.011625417043704109,1.0
0.011625714173216924,1.0
0.011625722203955094,1.0
0.011628035518363038,1.0
0.011628043552308578,1.0
0.011628581851950119,1.0
0.011628726478257806,1.0
0.011629055918277379,1.0
0.011629063953632994,1.0
0.011642168307154019,1.0
0.01164217636064045,1.0
0.011642184414138026,1.0
0.01164227300334672,1.0
0.011642369647657483,1.0
0.011642965656364405,1.0
0.011643054257463004,1.0
0.011645535635823412,1.0
0.011645632334309222,1.0
0.011653397626667516,1.0
0.01165341376473814,1.0
0.011655011655011656,1.0
0.011655027797552928,1.0
0.011658733693878922,1.0
0.011658782152572794,1.0
0.011658790229060937,1.0
0.011661035926799459,1.0
0.01166106824531063,1.0
0.011661084404633393,1.0
0.011661948993697836,1.0
0.011661957074574162,1.0
0.011662304562850674,1.0
0.011662450029208097,1.0
0.01166261974454497,1.0
0.0116626763174216,1.0
0.011662692481201444,1.0
0.011690958575245177,1.0
0.011691015423387727,1.0
0.011691210335502309,1.0
0.01169173825511748,1.0
0.011692907969936096,1.0
0.011694736117972995,1.0
0.011694882394511535,1.0
0.011699337454632917,1.0
0.01169943504867118,1.0
0.01170087474988772,1.0
0.011700964234539328,1.0
0.011701021180030257,1.0
0.011701029315145637,1.0
0.01171241327907904,1.0
0.011712421430042813,1.0
0.011712437732004392,1.0
0.01171247848710688,1.0
0.011712511091393079,1.0
0.011713367018833257,1.0
0.011716955123296064,1.0
0.011716979595189842,1.0
0.011720251591948613,1.0
0.011720259753825797,1.0
0.011721075998955341,1.0
0.011721263751417276,1.0
0.011721296404633359,1.0
0.011721304567965806,1.0
0.011721329058031374,1.0
0.011745706501105478,1.0
0.01174578847530872,1.0
0.011745796672791976,1.0
0.011746313137305536,1.0
0.011746854244083298,1.0
0.011747994010826582,1.0
0.011748043214370726,1.0
0.011752054689300254,1.0
0.011752112133165467,1.0
0.011752440394597089,1.0
0.011752448601367836,1.0
0.011760036558830228,1.0
0.011760044776213266,1.0
0.011760176255903672,1.0
0.011762716034196445,1.0
0.01176348064827053,1.0
0.011763636871976962,1.0
0.011763677984168313,1.0
0.011763686206641066,1.0
0.011783098569855292,1.0
0.011783115069154913,1.0
0.01178318931657502,1.0
0.011783610069630423,1.0
0.011783857585464476,1.0
0.011783865836171357,1.0
0.011785582234372724,1.0
0.01178563175327904,1.0
0.011785838086534522,1.0
0.011785854593507065,1.0
0.011793584934483587,1.0
0.011794700724361418,1.0
0.011794708990259379,1.0
0.011794890842945736,1.0
0.0117949073752862,1.0
0.011794915641473811,1.0
0.01181663779793479,1.0
0.011816646094608998,1.0
0.011816695874898895,1.0
0.01181724348577086,1.0
0.011818347158856704,1.0
0.011818372056115849,1.0
0.01182311274528744,1.0
0.011823121051056493,1.0
0.011824325511105242,1.0
0.011824383663661975,1.0
0.011824408586361392,1.0
0.011841488692539228,1.0
0.011841497024146663,1.0
0.011841505355765822,1.0
0.011841863626481024,1.0
0.011841913619467178,1.0
0.011844030376454377,1.0
0.011844038711638827,1.0
0.01184472223668894,1.0
0.011844780590043206,1.0
0.01186009736132213,1.0
0.011860105719136066,1.0
0.011860398250045102,1.0
0.011860406608283117,1.0
0.011862722293882556,1.0
0.011863023315810175,1.0
0.011863031677748463,1.0
0.011873426312443957,1.0
0.011873501702362425,1.0
0.01187435618835283,1.0
0.011874615909445293,1.0
0.011874624287734212,1.0
0.011885685552642005,1.0
0.01188570234048759,1.0
0.01188716306461376,1.0
0.011887171460617652,1.0
0.011897196347567791,1.0
0.011897213167945812,1.0
0.011897869199788766,1.0
0.011904879798204152,1.0
0.011904930324679918,1.0
0.011905865141848162,1.0
0.01190589040921458,1.0
0.011912977925952667,1.0
0.01191300322351852,1.0
0.011913146578421137,1.0
0.011917161916914085,1.0
0.01191717879379457,1.0
0.011923113980152231,1.0
0.011923147767686357,1.0
0.011927009254593812,1.0
0.011927043064208312,1.0
0.011929080447223565,1.0
0.011930619513191026,1.0
0.011930822496583091,1.0
0.01193120310906027,1.0
0.01193161758137675,1.0
0.011933216530092905,1.0
0.011933521140342605,1.0
0.011933538063590229,1.0
0.011934333510374644,1.0
0.011934350435926437,1.0
0.011934959787766205,1.0
0.011935095207736609,1.0
0.011935374521131215,1.0
0.011935882397162055,1.0
0.01193648343963636,1.0
0.011936627360196773,1.0
0.011936686622612751,1.0
0.011936712020971164,1.0
0.011937025276278655,1.0
0.011937059142702116,1.0
0.011937076075985908,1.0
0.01193744862038417,1.0
0.01193747402198538,1.0
0.011937507890955157,1.0
0.011937524825512115,1.0
0.01193754176011712,1.0
0.011937558694770171,1.0
0.01193757562947127,1.0
0.012131102402217764,1.0
0.01213111989049556,1.0
0.012131128634653366,1.0
0.012131146123006795,1.0
0.012131154867202417,1.0
0.012131303520456709,1.0
0.012131382220713308,1.0
0.01213139970979789,1.0
0.01213143468811833,1.0
0.012131469666640476,1.0
0.012131705776940964,1.0
0.012132737774266196,1.0
0.012132877719624551,1.0
0.012132947693514388,1.0
0.012133839931364137,1.0
0.012133918664533557,1.0
0.012134076133937705,1.0
0.01213508228494298,1.0
0.012136079851511494,1.0
0.012136499928608824,1.0
0.012137261392474898,1.0
0.012137287651553832,1.0
0.012138268071811235,1.0
0.0121382855807553,1.0
0.012138338107890568,1.0
0.012139248650473307,1.0
0.012139257406353528,1.0
0.012143409115998779,1.0
0.012143417877881807,1.0
0.012148107298897575,1.0
0.012148124836238514,1.0
0.012153204026516082,1.0
0.012153212802539538,1.0
0.01215703157505432,1.0
0.012157514579265479,1.0
0.01216323450976311,1.0
0.012163498230763894,1.0
0.012172383516148117,1.0
0.012173580942378383,1.0
0.012181396409274653,1.0
0.01218143167649939,1.0
0.012182048885990355,1.0
0.012182092974775901,1.0
0.01218214588173981,1.0
0.012194008633618946,1.0
0.012194026303739211,1.0
0.012196182442714901,1.0
0.01219619128091894,1.0
0.012196695079724209,1.0
0.012208550773208215,1.0
0.01220856848549915,1.0
0.012208674760324056,1.0
0.012210029926543938,1.0
0.012210083076447598,1.0
0.012210091934809863,1.0
0.01222815425347954,1.0
0.012228172022698046,1.0
0.012228340832849552,1.0
0.012228438567172855,1.0
0.01223057134136593,1.0
0.012230615782072664,1.0
0.012231762463969719,1.0
0.012231949153466265,1.0
0.012232020274773475,1.0
0.012256204931320102,1.0
0.012256213856731195,1.0
0.012256222782155289,1.0
0.012256561957903844,1.0
0.012256615513685462,1.0
0.012261044410770486,1.0
0.012261267726201447,1.0
0.012261776915802465,1.0
0.012261928787555344,1.0
0.012261937721305025,1.0
0.012261946655067725,1.0
0.0122958185449875,1.0
0.012295872444387295,1.0
0.012296114997534201,1.0
0.012297229068223682,1.0
0.012297381819457191,1.0
0.012306040928005638,1.0
0.012306103915286038,1.0
0.012308029837648091,1.0
0.012308344882310137,1.0
0.01230838989000702,1.0
0.01230856092225714,1.0
0.012342935594518064,1.0
0.012342953698889134,1.0
0.012342962751094585,1.0
0.012342989907790605,1.0
0.012344366003484,1.0
0.012344393166355183,1.0
0.01234745428213823,1.0
0.01234798877455566,1.0
0.012347997834147974,1.0
0.01236331848216942,1.0
0.012363436550520395,1.0
0.01236353645627106,1.0
0.012366725205928386,1.0
0.012367370423687152,1.0
0.012367470393025423,1.0
0.012367497657670899,1.0
0.012367524922436587,1.0
0.012414589761614797,1.0
0.012414598919199623,1.0
0.012414608076797961,1.0
0.01241464470732641,1.0
0.012414727126805778,1.0
0.0124149377593361,1.0
0.012415578858843795,1.0
0.012424010895923994,1.0
0.012424570381536926,1.0
0.012424607070878581,1.0
0.012443457314431305,1.0
0.012443484915139573,1.0
0.012443494115402872,1.0
0.01244374252765461,1.0
0.012443797731724143,1.0
0.012451439017912168,1.0
0.012451466654040105,1.0
0.01245472857868088,1.0
0.012454737795578014,1.0
0.012455945327059228,1.0
0.012456802724361228,1.0
0.01245683038430395,1.0
0.012456894924647998,1.0
0.012456987126299638,1.0
0.012456996346539871,1.0
0.012521659942071512,1.0
0.012521678574537468,1.0
0.01252173447226804,1.0
0.012521883535322798,1.0
0.012522386649335228,1.0
0.012522395966642659,1.0
0.012523886914435733,1.0
0.012523905553529837,1.0
0.012529275922498648,1.0
0.012529499787824869,1.0
0.012529537099490331,1.0
0.012544657265503236,1.0
0.012544750770909595,1.0
0.01254663987863381,1.0
0.012547734325024342,1.0
0.01254791207365617,1.0
0.012547921428986817,1.0
0.0125883635052646,1.0
0.012588401168335272,1.0
0.012588504742941686,1.0
0.012589013224821973,1.0
0.012590548335960416,1.0
0.012590595431177397,1.0
0.0125906236884767,1.0
0.012585545009144272,0.9985145573380867
0.012585808929371181,0.9985145573380867
0.012594515071823586,0.9985145573380867
0.012594571705869348,0.9985145573380867
0.012597441831003125,0.9985145573380867
0.01259942524728387,0.9985145573380867
0.012600417189653337,0.9985145573380867
0.012601078571342876,0.9985145573380867
0.012601125815548913,0.9985145573380867
0.012601154162242579,0.9985145573380867
0.012601173060109208,0.9985145573380867
0.012601248652142549,0.9985145573380867
0.012601371491131049,0.9985145573380867
0.012695291095308025,0.9980392156862745
0.012695300690505847,0.9980392156862745
0.012695674914534534,0.9980392156862745
0.012695838044733612,0.9980392156862745
0.012696106738906306,0.9980392156862745
0.01269858309909839,0.9980392156862745
0.012698592699273103,0.9980392156862745
0.01270049381987937,0.9980392156862745
0.012700561041632011,0.9980392156862745
0.01270824821825775,0.9980392156862745
0.012708267447860317,0.9980392156862745
0.012708325137017187,0.9980392156862745
0.012720210647960578,0.9980392156862745
0.01272029734461805,0.9980392156862745
0.01272197371231389,0.9980392156862745
0.012721992983476633,0.9980392156862745
0.01275140119656835,0.9980392156862745
0.012751459278001854,0.9980392156862745
0.012751652886601617,0.9980392156862745
0.012751662567185934,0.9980392156862745
0.012761059661011799,0.9980392156862745
0.012761098440588757,0.9980392156862745
0.012763280171362442,0.9980392156862745
0.012763289869608826,0.9980392156862745
0.012763522631943684,0.9980392156862745
0.012763561426491552,0.9980392156862745
0.012763590522557216,0.9980392156862745
0.012819534354092986,0.9980392156862745
0.012819573489882176,0.9980392156862745
0.012819612625910318,0.9980392156862745
0.012819778956695753,0.9980392156862745
0.012819788740994017,0.9980392156862745
0.01282066938900126,0.9980392156862745
0.012820816175432303,0.9980392156862745
0.012820835747210397,0.9980392156862745
0.012820845533121853,0.9980392156862745
0.012820865104989582,0.9980392156862745
0.012835453852814118,0.997979797979798
0.012835463661637736,0.997979797979798
0.012837003832911063,0.997979797979798
0.012837553282801454,0.997979797979798
0.012837661215985471,0.997979797979798
0.012837710277123637,0.997979797979798
0.012872687920857035,0.997979797979798
0.012872727384206,0.997979797979798
0.012872934570757838,0.997979797979798
0.01287294443695047,0.997979797979798
0.01287591484846882,0.997979797979798
0.012876003685867214,0.997979797979798
0.012901307646980642,0.9978015448603684
0.012901753679684944,0.9978015448603684
0.012902626010550757,0.9978015448603684
0.0129026854919509,0.9978015448603684
0.012917046455369539,0.9978015448603684
0.01291716568478362,0.9978015448603684
0.012922883686350507,0.9976827094474153
0.01292298314570854,0.9976827094474153
0.0129271319643759,0.9976827094474153
0.012927171774096692,0.9976827094474153
0.012931293406588329,0.9976827094474153
0.01293203040039926,0.9976827094474153
0.012932478613388131,0.9976827094474153
0.012932677829133994,0.9976827094474153
0.012932697751046145,0.9976827094474153
0.012932926857447428,0.9976827094474153
0.01293295674148952,0.9976827094474153
0.012933006548533242,0.9976827094474153
0.012933016509988023,0.9976827094474153
0.012933046394444436,0.9976827094474153
0.013104255467003558,0.997207367795603
0.013104286162692097,0.997207367795603
0.01310430662656435,0.997207367795603
0.013104368018564587,0.997207367795603
0.013104419179004196,0.997207367795603
0.013104593127486928,0.997207367795603
0.01310475684792454,0.997207367795603
0.013105258267213584,0.997207367795603
0.013106762755333139,0.997207367795603
0.013109015015653022,0.997207367795603
0.013109148127984279,0.997207367795603
0.013111472909882939,0.997207367795603
0.013111493396207253,0.997207367795603
0.013116545228752143,0.997207367795603
0.013116616986655954,0.997207367795603
0.013125182315922504,0.997207367795603
0.013125192580508429,0.997207367795603
0.013125284962504213,0.997207367795603
0.01313550633099629,0.997207367795603
0.013137069188199103,0.997207367795603
0.013137418825577537,0.997207367795603
0.01316663855294076,0.9971479500891266
0.013166845158936579,0.9971479500891266
0.013167144749147925,0.9971479500891266
0.013169645309481172,0.9971479500891266
0.013169665979226112,0.9971479500891266
0.013169924356512411,0.9971479500891266
0.013170079387750618,0.9971479500891266
0.01321033808735465,0.99708853238265
0.013210546079464808,0.99708853238265
0.01321069167783893,0.99708853238265
0.013211045287252258,0.99708853238265
0.01321108688960425,0.99708853238265
0.013223089700473104,0.99708853238265
0.013225226048832694,0.99708853238265
0.013225924419686065,0.99708853238265
0.01322607035724025,0.99708853238265
0.013226164175940061,0.99708853238265
0.013226185024720774,0.99708853238265
0.013302547520708665,0.996850861556744
0.013302610806854845,0.996850861556744
0.013303412483496617,0.996850861556744
0.01330342303251754,0.996850861556744
0.013311561309590401,0.996850861556744
0.013312321812703877,0.996850861556744
0.01331233237585895,0.996850861556744
0.013312342939030787,0.996850861556744
0.013348291184813007,0.996850861556744
0.013348354906954558,0.996850861556744
0.013348386768253484,0.996850861556744
0.013348408009203934,0.996850861556744
0.013349013404710546,0.996850861556744
0.013349024026174494,0.996850861556744
0.013367925107109933,0.996850861556744
0.013367935758690313,0.996850861556744
0.013368244661905403,0.996850861556744
0.01336826596610164,0.996850861556744
0.013372123144365847,0.996850861556744
0.013375172102597463,0.996850861556744
0.013375204092045512,0.996850861556744
0.013375502667606362,0.996850861556744
0.013375758600125649,0.996850861556744
0.01337590789861832,0.996850861556744
0.013375950555942678,0.996850861556744
0.013375971884706888,0.996850861556744
0.01337604653591728,0.996850861556744
0.013518915520882026,0.9966726084373143
0.013518926416388414,0.9966726084373143
0.013518937311912364,0.9966726084373143
0.013518948207453878,0.9966726084373143
0.013518959103012953,0.9966726084373143
0.013518991789795555,0.9966726084373143
0.01351900268542488,0.9966726084373143
0.01352020131188027,0.9966726084373143
0.013520560941264472,0.9966726084373143
0.013523842080481937,0.9966726084373143
0.013523907501439142,0.9966726084373143
0.013530988650361932,0.9966131907308378
0.01353099956598833,0.9966131907308378
0.013531130554878807,0.9966131907308378
0.013531152386607119,0.9966131907308378
0.013524125294476922,0.9946524064171123
0.013524147146598846,0.9946524064171123
