precision,recall
0.011294930569397382,1.0
0.011295059434965156,1.0
0.011295082176252946,1.0
0.01129508975670256,1.0
0.011295264109851981,1.0
0.011295309594167514,1.0
0.011295317174922383,1.0
0.011295324755687428,1.0
0.011295362659665287,1.0
0.011295392983030736,1.0
0.011295400563897537,1.0
0.011295408144774515,1.0
0.011295430887466502,1.0
0.011295438468384182,1.0
0.011295446049312038,1.0
0.011295453630250071,1.0
0.011295468792156663,1.0
0.011295476373125222,1.0
0.01129548395410396,1.0
0.011295537021240039,1.0
0.011295567345541675,1.0
0.011295590088874749,1.0
0.011295597670006128,1.0
0.011295627994633402,1.0
0.01129563557581566,1.0
0.011295658319423498,1.0
0.011295673481879605,1.0
0.011295809945816356,1.0
0.011296098047177822,1.0
0.011296363416696872,1.0
0.0112963937454358,1.0
0.011296477150307582,1.0
0.011296484732629725,1.0
0.011296507479657224,1.0
0.011296803199351323,1.0
0.011296810782111168,1.0
0.011296825947661395,1.0
0.011296833530451779,1.0
0.011297220266259976,1.0
0.011297227849579728,1.0
0.011297235432909659,1.0
0.011297280933103048,1.0
0.011297296099915623,1.0
0.011297326433662946,1.0
0.011297341600597692,1.0
0.011297349184080336,1.0
0.011297379518112726,1.0
0.011297394685190008,1.0
0.011297402268743921,1.0
0.01129765253173479,1.0
0.011297660115634874,1.0
0.01129775870726252,1.0
0.011297789043494138,1.0
0.011297826964012762,1.0
0.011297910390049784,1.0
0.01129800898604565,1.0
0.011298016570424303,1.0
0.011298501991839299,1.0
0.011298524746991591,1.0
0.011298532332062725,1.0
0.011298547502235542,1.0
0.011298555087337226,1.0
0.011298562672449096,1.0
0.011298714376825216,1.0
0.011298782645123564,1.0
0.011298790230540973,1.0
0.011298797815968565,1.0
0.011298805401406342,1.0
0.01129918468628146,1.0
0.011299207444183728,1.0
0.011299215030171523,1.0
0.011299222616169504,1.0
0.011299268132371296,1.0
0.011299283304520048,1.0
0.011299412269429552,1.0
0.011299882636988418,1.0
0.011301028373437548,1.0
0.011301271208349645,1.0
0.011301293974657704,1.0
0.011301354685260966,1.0
0.011301400218641467,1.0
0.01130140780757389,1.0
0.011301453341382457,1.0
0.011301688605238665,1.0
0.011301696194558397,1.0
0.011301703783888324,1.0
0.011301734141309954,1.0
0.011301749320081926,1.0
0.011302007365443659,1.0
0.011302030134717781,1.0
0.011302143982464553,1.0
0.011302235062313393,1.0
0.011302242652367058,1.0
0.011302629758622033,1.0
0.011302644939799817,1.0
0.011302667711642957,1.0
0.011302705664918766,1.0
0.011302713255604514,1.0
0.01130275879993311,1.0
0.011302766390690227,1.0
0.011302918207973694,1.0
0.011302956162931812,1.0
0.011302963753954022,1.0
0.01130404178264,1.0
0.01130404937512048,1.0
0.011304064560112034,1.0
0.011304277154277525,1.0
0.011304284747074185,1.0
0.011304307525525368,1.0
0.011304429012148735,1.0
0.011304482163367567,1.0
0.011304550501383346,1.0
0.011304603653744624,1.0
0.011304634026746911,1.0
0.011305355433523099,1.0
0.011305408593454015,1.0
0.01130541618777067,1.0
0.011305537698224769,1.0
0.011305613643584988,1.0
0.011305621238177127,1.0
0.011305651616647722,1.0
0.01130565921129088,1.0
0.011306107313298078,1.0
0.011306274411274297,1.0
0.011306282006754211,1.0
0.011306616217973825,1.0
0.01130666179376192,1.0
0.011306768138696357,1.0
0.011306828908128489,1.0
0.011306889678213847,1.0
0.011306927659848918,1.0
0.0113069580453407,1.0
0.011308842264832523,1.0
0.011308880259586845,1.0
0.011308910655574123,1.0
0.011308925853629036,1.0
0.011309039840342967,1.0
0.011309245022218669,1.0
0.011309298218735133,1.0
0.011309541409183643,1.0
0.01131014943106521,1.0
0.011310179833875434,1.0
0.011310202636090366,1.0
0.01131040786016223,1.0
0.011311327659522988,1.0
0.011311342864075027,1.0
0.011311365670979727,1.0
0.011311388477976397,1.0
0.011312331247643264,1.0
0.011312338851263246,1.0
0.011312460510573084,1.0
0.011312521341209305,1.0
0.01131252894508483,1.0
0.01131259738042457,1.0
0.011314278108048331,1.0
0.011314293320533325,1.0
0.011314338958233753,1.0
0.01131437698993202,1.0
0.011314513906162813,1.0
0.011314650825707318,1.0
0.011314704073091778,1.0
0.011314711679901899,1.0
0.01131479535548828,1.0
0.011315411550191213,1.0
0.011315419157952629,1.0
0.011315441981298257,1.0
0.011315746301371337,1.0
0.011315761517804675,1.0
0.011316651750382769,1.0
0.011316743064208228,1.0
0.0113167506737602,1.0
0.011317268147303357,1.0
0.01131733663999505,1.0
0.011317458406827326,1.0
0.011317953111529248,1.0
0.011318151005519868,1.0
0.011318166228421174,1.0
0.011318265178277808,1.0
0.01131828801310581,1.0
0.01131829562473562,1.0
0.011318303236375667,1.0
0.011322239825625397,1.0
0.011322247442571381,1.0
0.011322262676494095,1.0
0.01132231599554642,1.0
0.011322574980944033,1.0
0.01132258259834097,1.0
0.011323161550499417,1.0
0.011323344389797553,1.0
0.011323367245124998,1.0
0.011323649135083127,1.0
0.011323679610513865,1.0
0.011323801513877208,1.0
0.011324121522693997,1.0
0.011324281533885035,1.0
0.011324289153578354,1.0
0.011325089278444446,1.0
0.011325150244974507,1.0
0.01132545508747114,1.0
0.011325584650501744,1.0
0.011325615136351523,1.0
0.011325638000846563,1.0
0.011327619941187913,1.0
0.011327658062223371,1.0
0.01132790204292622,1.0
0.011328367160255,1.0
0.011328382410650161,1.0
0.011328390035863138,1.0
0.011328611171504941,1.0
0.011328725555396997,1.0
0.011328817064173744,1.0
0.011328824689971869,1.0
0.011330639921957946,1.0
0.011330662806745885,1.0
0.01133092980276911,1.0
0.011331433315221892,1.0
0.011331440944542595,1.0
0.01133289070191198,1.0
0.011332921227106893,1.0
0.011333096750168851,1.0
0.0113332035929555,1.0
0.011333463076681686,1.0
0.011333470708735863,1.0
0.01133347834080032,1.0
0.01133479884267865,1.0
0.011334806476531966,1.0
0.011334814110395566,1.0
0.011334829378153615,1.0
0.011335035496913004,1.0
0.011335554644041358,1.0
